cod_ine,municipio,fecha,matriculaciones,ratio_x1000
32021,Castrelo do Val,2026-01-01,2,2.1119324181626187
18046,Castril,2026-01-01,3,1.550387596899225
34050,Castrillo de Don Juan,2026-01-01,0,0
47038,Castrillo de Duero,2026-01-01,1,9.174311926605505
34051,Castrillo de Onielo,2026-01-01,0,0
09085,Castrillo de la Vega,2026-01-01,1,1.594896331738437
09086,Castrillo del Val,2026-01-01,2,2.333722287047841
47039,Castrillo-Tejeriego,2026-01-01,0,0
47041,Castrodeza,2026-01-01,1,6.7114093959731544
49041,Castrogonzalo,2026-01-01,1,2.3094688221709005
09091,Castrojeriz,2026-01-01,0,0
34053,Castromocho,2026-01-01,1,5.181347150259067
47043,Castromonte,2026-01-01,1,3.125
47045,Castronuño,2026-01-01,1,1.3422818791946307
33017,Castropol,2026-01-01,2,0.6248047485160887
47046,Castroponce,2026-01-01,0,0
27011,Castroverde,2026-01-01,0,0
49043,Castroverde de Campos,2026-01-01,0,0
47047,Castroverde de Cerrato,2026-01-01,1,5.208333333333333
06036,Castuera,2026-01-01,2,0.36677058499908305
46093,Catadau,2026-01-01,7,2.301874383426504
46094,Catarroja,2026-01-01,65,2.1233503201358945
43043,"Catllar, El",2026-01-01,18,3.341377390012994
03055,Catral,2026-01-01,26,2.6945797491968078
12042,Catí,2026-01-01,2,2.7027027027027026
02025,Caudete,2026-01-01,10,0.9541074324968991
46095,Caudete de las Fuentes,2026-01-01,0,0
12043,Caudiel,2026-01-01,1,1.358695652173913
09063,Cavia,2026-01-01,0,0
09093,Cayuela,2026-01-01,0,0
45045,Cazalegas,2026-01-01,22,9.905447996398019
23027,Cazalilla,2026-01-01,2,2.635046113306983
41032,Cazalla de la Sierra,2026-01-01,4,0.8626266982963123
23028,Cazorla,2026-01-01,5,0.7232749891508752
03052,Cañada,2026-01-01,5,4.1017227235438884
41901,Cañada Rosal,2026-01-01,4,1.1494252873563218
44062,Cañada Vellida,2026-01-01,0,0
16046,Cañada del Hoyo,2026-01-01,1,4.5662100456621
16048,Cañamares,2026-01-01,2,4.366812227074235
10044,Cañamero,2026-01-01,2,1.266624445851805
10045,Cañaveral,2026-01-01,0,0
16050,Cañaveras,2026-01-01,1,4.11522633744856
16051,Cañaveruelas,2026-01-01,0,0
16052,Cañete,2026-01-01,0,0
14014,Cañete de las Torres,2026-01-01,1,0.3619254433586681
29035,Cañete la Real,2026-01-01,3,1.9023462270133165
49034,Cañizal,2026-01-01,0,0
19066,Cañizar,2026-01-01,0,0
16053,Cañizares,2026-01-01,0,0
49035,Cañizo,2026-01-01,0,0
24051,Cea,2026-01-01,1,2.680965147453083
45046,Cebolla,2026-01-01,3,0.911854103343465
05057,Cebreros,2026-01-01,2,0.5993407252022775
15022,Cedeira,2026-01-01,10,1.5213753232922562
10062,Cedillo,2026-01-01,1,2.2123893805309733
40052,Cedillo de la Torre,2026-01-01,0,0
45047,Cedillo del Condado,2026-01-01,6,1.29926375054136
44074,Cedrillas,2026-01-01,3,4.573170731707317
15023,Cee,2026-01-01,7,0.9054456085887983
47048,Ceinos de Campos,2026-01-01,0,0
44075,Celadas,2026-01-01,1,2.985074626865672
32024,Celanova,2026-01-01,2,0.3511852502194908
44076,Cella,2026-01-01,8,2.969561989606533
17189,"Cellera de Ter, La",2026-01-01,5,2.459419576979833
18047,Cenes de la Vega,2026-01-01,32,3.8605380624924597
26046,Cenicero,2026-01-01,0,0
28037,Cenicientos,2026-01-01,6,2.794597112249651
02026,Cenizate,2026-01-01,1,0.8568980291345331
32025,Cenlle,2026-01-01,0,0
08067,Centelles,2026-01-01,13,1.6539440203562341
19082,Centenera,2026-01-01,1,6.289308176100629
37098,Cepeda,2026-01-01,0,0
15024,Cerceda,2026-01-01,10,1.9557989438685706
28038,Cercedilla,2026-01-01,11,1.4135183757388845
08268,Cercs,2026-01-01,2,1.6181229773462784
46096,Cerdà,2026-01-01,0,0
37099,Cereceda de la Sierra,2026-01-01,0,0
49046,Cerecinos de Campos,2026-01-01,1,4.310344827586206
49047,Cerecinos del Carrizal,2026-01-01,2,17.857142857142858
10063,Cerezo,2026-01-01,0,0
40053,Cerezo de Abajo,2026-01-01,0,0
40054,Cerezo de Arriba,2026-01-01,0,0
37101,Cerralbo,2026-01-01,0,0
45048,"Cerralbos, Los",2026-01-01,0,0
37102,"Cerro, El",2026-01-01,1,2.7472527472527473
34055,Cervatos de la Cueza,2026-01-01,0,0
25072,Cervera,2026-01-01,13,1.3499480789200415
34056,Cervera de Pisuerga,2026-01-01,2,0.8787346221441125
45049,Cervera de los Montes,2026-01-01,1,1.9569471624266144
16073,Cervera del Llano,2026-01-01,0,0
12044,Cervera del Maestre,2026-01-01,2,3.1695721077654517
27013,Cervo,2026-01-01,2,0.48426150121065376
37103,Cespedosa de Tormes,2026-01-01,1,2.100840336134454
50081,Cetina,2026-01-01,0,0
51001,Ceuta,2026-01-01,198,2.369356324865078
22094,Chalamera,2026-01-01,0,0
18059,Chauchina,2026-01-01,11,1.887763857902866
40065,Chañe,2026-01-01,2,2.6109660574412534
06042,Cheles,2026-01-01,0,0
46107,Chella,2026-01-01,3,1.215066828675577
46106,Chelva,2026-01-01,1,0.5711022272986864
46108,Chera,2026-01-01,0,0
04036,Chercos,2026-01-01,0,0
46109,Cheste,2026-01-01,28,3.077261237498626
23029,Chiclana de Segura,2026-01-01,3,3.452243958573072
11015,Chiclana de la Frontera,2026-01-01,191,2.098970295724035
19105,Chiloeches,2026-01-01,13,3.160709944079747
18061,Chimeneas,2026-01-01,5,3.9556962025316458
22096,Chimillas,2026-01-01,0,0
11016,Chipiona,2026-01-01,44,2.19145333200518
50092,Chiprana,2026-01-01,2,3.9603960396039604
04037,Chirivel,2026-01-01,5,3.058103975535168
46111,Chiva,2026-01-01,43,2.3728065334951993
50093,Chodes,2026-01-01,0,0
24065,Chozas de Abajo,2026-01-01,0,0
45056,Chozas de Canales,2026-01-01,1,0.19857029388403494
21030,Chucena,2026-01-01,4,1.716001716001716
45057,Chueca,2026-01-01,1,3.968253968253968
46112,Chulilla,2026-01-01,3,4.213483146067416
18062,Churriana de la Vega,2026-01-01,36,2.12879191059074
12056,Chóvar,2026-01-01,1,3.1446540880503147
42061,Cidones,2026-01-01,0,0
28040,Ciempozuelos,2026-01-01,33,1.2569513217033597
16074,"Cierva, La",2026-01-01,0,0
39021,Cieza,2026-01-01,54,102.46679316888046
30019,Cieza,2026-01-01,54,1.5231862800406182
19086,Cifuentes,2026-01-01,2,1.1574074074074074
47050,Cigales,2026-01-01,18,3.2991202346041058
47051,Ciguñuela,2026-01-01,1,2.7624309392265194
26049,Cihuri,2026-01-01,0,0
18048,Cijuela,2026-01-01,5,1.3027618551328817
10064,Cilleros,2026-01-01,1,0.6459948320413437
09103,Cilleruelo de Abajo,2026-01-01,0,0
24054,Cimanes de la Vega,2026-01-01,1,2.2522522522522523
24055,Cimanes del Tejar,2026-01-01,1,1.3888888888888888
12046,Cirat,2026-01-01,0,0
42064,Ciria,2026-01-01,1,14.705882352941176
19088,Ciruelas,2026-01-01,0,0
45050,Ciruelos,2026-01-01,0,0
09105,Ciruelos de Cervera,2026-01-01,1,11.11111111111111
26050,Cirueña,2026-01-01,0,0
34059,Cisneros,2026-01-01,1,2.347417840375587
17051,Cistella,2026-01-01,1,3.5087719298245617
24056,Cistierna,2026-01-01,2,0.7005253940455342
13034,Ciudad Real,2026-01-01,129,1.6954276026127983
37107,Ciudad Rodrigo,2026-01-01,7,0.5966078581777892
07015,Ciutadella de Menorca,2026-01-01,38,1.1614046884073475
25074,Ciutadilla,2026-01-01,1,5.376344086021506
25075,Clariana de Cardener,2026-01-01,2,12.5
26051,Clavijo,2026-01-01,1,3.4129692832764507
33018,Coaña,2026-01-01,3,0.9052504526252263
45051,Cobeja,2026-01-01,2,0.736105999263894
19090,Cobeta,2026-01-01,0,0
28041,Cobeña,2026-01-01,12,1.5676028739386023
45052,Cobisa,2026-01-01,9,1.9728189390618152
34060,Cobos de Cerrato,2026-01-01,1,7.751937984496124
49050,Cobreros,2026-01-01,0,0
40057,Coca,2026-01-01,5,2.923976608187134
03056,Cocentaina,2026-01-01,34,2.9601253700156716
50086,Codos,2026-01-01,1,4.149377593360996
06037,"Codosera, La",2026-01-01,3,1.5166835187057635
46097,Cofrentes,2026-01-01,1,0.8984725965858041
47054,Cogeces del Monte,2026-01-01,0,0
19091,Cogollor,2026-01-01,1,50
09108,Cogollos,2026-01-01,0,0
18049,Cogollos de Guadix,2026-01-01,1,1.6260162601626016
19092,Cogolludo,2026-01-01,0,0
25076,"Cogul, El",2026-01-01,2,12.345679012345679
17054,Colera,2026-01-01,1,2.044989775051125
05061,"Colilla, La",2026-01-01,0,0
39023,Colindres,2026-01-01,21,2.450122506125306
28046,Collado Mediano,2026-01-01,1138,146.857659052781
28047,Collado Villalba,2026-01-01,86,1.265524751309671
05062,Collado de Contreras,2026-01-01,1,6.7114093959731544
08070,Collsuspina,2026-01-01,1,2.5641025641025643
29043,Colmenar,2026-01-01,6,1.646090534979424
28045,Colmenar Viejo,2026-01-01,139,2.369829849626624
28043,Colmenar de Oreja,2026-01-01,16,1.733290001083306
28042,Colmenar del Arroyo,2026-01-01,70,34.09644422795908
28044,Colmenarejo,2026-01-01,19,1.94771911840082
18051,Colomera,2026-01-01,0,0
17055,Colomers,2026-01-01,0,0
33019,Colunga,2026-01-01,2,0.6313131313131314
29044,Comares,2026-01-01,2,1.486988847583643
39024,Comillas,2026-01-01,4,1.931434089811685
19095,Condemios de Abajo,2026-01-01,0,0
03057,Confrides,2026-01-01,1,3.4129692832764507
34062,Congosto de Valdavia,2026-01-01,0,0
19097,Congostrina,2026-01-01,0,0
11014,Conil de la Frontera,2026-01-01,62,2.569096258235611
14020,Conquista,2026-01-01,0,0
10066,Conquista de la Sierra,2026-01-01,0,0
07016,Consell,2026-01-01,11,2.4357838795394153
41033,Constantina,2026-01-01,4,0.6968641114982579
45053,Consuegra,2026-01-01,9,0.917805425249847
49052,Coomonte,2026-01-01,0,0
08071,Copons,2026-01-01,0,0
46098,Corbera,2026-01-01,9,2.7380590203833286
43048,Corbera d'Ebre,2026-01-01,1,0.9765625
08072,Corbera de Llobregat,2026-01-01,43,2.680129643480429
25078,Corbins,2026-01-01,8,5.369127516778523
37110,Cordovilla,2026-01-01,20,190.47619047619045
19099,Corduente,2026-01-01,0,0
31077,Corella,2026-01-01,12,1.3739409205404167
26053,Corera,2026-01-01,0,0
49053,Coreses,2026-01-01,4,3.780718336483932
10067,Coria,2026-01-01,16,1.332889036987671
41035,Coripe,2026-01-01,0,0
15029,Coristanco,2026-01-01,3,0.5255781359495445
26054,Cornago,2026-01-01,2,6.666666666666667
43049,Cornudella de Montsant,2026-01-01,3,2.9585798816568047
06039,"Coronada, La",2026-01-01,3,1.4044943820224718
41036,"Coronil, El",2026-01-01,3,0.6448839208942391
28048,Corpa,2026-01-01,1,1.1976047904191616
45054,Corral de Almaguer,2026-01-01,8,1.4981273408239701
13035,Corral de Calatrava,2026-01-01,0,0
39025,"Corrales de Buelna, Los",2026-01-01,21,1.917808219178082
49054,Corrales del Vino,2026-01-01,1,1.0706638115631693
41037,"Corrales, Los",2026-01-01,5,1.2465719272001994
06040,Corte de Peleas,2026-01-01,1,0.851063829787234
21025,Cortegana,2026-01-01,6,1.2998266897746968
31078,Cortes,2026-01-01,2,0.6321112515802781
18053,Cortes de Baza,2026-01-01,0,0
46099,Cortes de Pallás,2026-01-01,0,0
29046,Cortes de la Frontera,2026-01-01,8,2.619515389652914
18054,Cortes y Graena,2026-01-01,0,0
09112,Coruña del Conde,2026-01-01,0,0
28049,Coslada,2026-01-01,224,2.7872830212157034
07017,Costitx,2026-01-01,1,0.6184291898577613
12049,Costur,2026-01-01,1,1.9607843137254901
50088,Cosuenda,2026-01-01,0,0
49055,Cotanes del Monte,2026-01-01,0,0
42069,Covaleda,2026-01-01,2,1.2804097311139564
09113,Covarrubias,2026-01-01,1,1.9723865877712032
12050,"Coves de Vinromà, les",2026-01-01,0,0
03058,Cox,2026-01-01,25,3.2408607726212084
43050,Creixell,2026-01-01,7,1.649387370405278
05065,Crespos,2026-01-01,1,2.1321961620469083
44086,Cretas,2026-01-01,0,0
03059,Crevillent,2026-01-01,45,1.4572538860103628
06041,Cristina,2026-01-01,0,0
10068,Cuacos de Yuste,2026-01-01,1,1.2360939431396785
24061,Cuadros,2026-01-01,0,0
32028,Cualedro,2026-01-01,2,1.3071895424836601
50089,Cuarte de Huerva,2026-01-01,48,3.1209362808842656
28050,Cubas de la Sagra,2026-01-01,15,2.0784259387557156
08074,Cubelles,2026-01-01,37,2.0965548504079785
25079,Cubells,2026-01-01,0,0
34066,Cubillas de Cerrato,2026-01-01,0,0
47057,Cubillas de Santa Marta,2026-01-01,1,2.5380710659898473
40062,Cubillo,2026-01-01,0,0
24064,Cubillos del Sil,2026-01-01,5,2.858776443682104
09115,Cubo de Bureba,2026-01-01,1,9.803921568627452
33021,Cudillero,2026-01-01,2,0.4084967320261438
49059,Cuelgamures,2026-01-01,0,0
16078,Cuenca,2026-01-01,71,1.3206599579620915
47058,Cuenca de Campos,2026-01-01,0,0
45055,Cuerva,2026-01-01,0,0
44092,"Cuervo, El",2026-01-01,24,275.8620689655172
16079,Cueva del Hierro,2026-01-01,0,0
29047,Cuevas Bajas,2026-01-01,5,3.7230081906180197
44094,Cuevas Labradas,2026-01-01,0,0
29049,Cuevas de San Marcos,2026-01-01,4,1.0976948408342482
04035,Cuevas del Almanzora,2026-01-01,30,1.943634596695821
29048,Cuevas del Becerro,2026-01-01,3,1.854140914709518
18912,Cuevas del Campo,2026-01-01,2,1.0863661053775122
12051,Culla,2026-01-01,0,0
46105,Cullera,2026-01-01,39,1.5840136468868038
15031,Culleredo,2026-01-01,17,0.5443135245901639
10069,"Cumbre, La",2026-01-01,3,3.6719706242350063
21029,Cumbres Mayores,2026-01-01,1,0.585480093676815
21027,Cumbres de Enmedio,2026-01-01,0,0
43051,Cunit,2026-01-01,27,1.65603532875368
15032,Curtis,2026-01-01,7,1.653673517599811
10037,Cáceres,2026-01-01,184,1.904801341642684
11012,Cádiz,2026-01-01,176,1.5982129073853781
14021,Córdoba,2026-01-01,551,1.6997831311177538
28053,Daganzo de Arriba,2026-01-01,135,12.548800892359175
13039,Daimiel,2026-01-01,29,1.6346316442139677
46113,Daimús,2026-01-01,16,4.435819240365955
17060,Darnius,2026-01-01,3,5.347593582887701
50094,Daroca,2026-01-01,0,0
18063,Darro,2026-01-01,3,1.763668430335097
17061,Das,2026-01-01,0,0
03061,Daya Nueva,2026-01-01,5,2.656748140276302
03062,Daya Vieja,2026-01-01,0,0
20029,Deba,2026-01-01,5,0.9304056568663938
33022,Degaña,2026-01-01,2,2.607561929595828
18065,Dehesas Viejas,2026-01-01,1,1.574803149606299
18064,Dehesas de Guadix,2026-01-01,1,2.617801047120419
18066,Deifontes,2026-01-01,5,1.9230769230769231
07018,Deià,2026-01-01,5,6.6401062416998675
10070,Deleitosa,2026-01-01,2,2.9154518950437316
43901,Deltebre,2026-01-01,30,2.484677820109326
48901,Derio,2026-01-01,14,1.9214932747735383
42076,Deza,2026-01-01,0,0
31080,Dicastillo,2026-01-01,1,1.7825311942959001
18067,Diezma,2026-01-01,1,1.194743130227001
48026,Dima,2026-01-01,1,0.6548788474132285
15033,Dodro,2026-01-01,1,0.38402457757296465
03064,Dolores,2026-01-01,14,1.6796640671865628
46114,Domeño,2026-01-01,0,0
06044,Don Benito,2026-01-01,53,1.394406587913389
31081,Donamaria,2026-01-01,1,2.247191011235955
46115,Dos Aguas,2026-01-01,0,0
41038,Dos Hermanas,2026-01-01,251,1.7618609744284481
14023,Dos Torres,2026-01-01,2,0.8470986869970352
08075,Dosrius,2026-01-01,16,2.5368638021246235
37116,Doñinos de Ledesma,2026-01-01,0,0
37117,Doñinos de Salamanca,2026-01-01,5,2.1929824561403506
19107,Driebes,2026-01-01,2,6.006006006006006
34069,Dueñas,2026-01-01,3,1.152073732718894
48027,Durango,2026-01-01,37,1.22593684768563
42078,Duruelo de la Sierra,2026-01-01,0,0
03063,Dénia,2026-01-01,153,3.2164480322906157
48028,Ea,2026-01-01,1,1.2165450121654502
20030,Eibar,2026-01-01,53,1.9297990096125839
07026,Eivissa,2026-01-01,151,2.7641502526177053
50095,Ejea de los Caballeros,2026-01-01,14,0.8130553458388989
04902,"Ejido, El",2026-01-01,105,1.1587229769248597
48031,Elantxobe,2026-01-01,1,3.125
02030,Elche de la Sierra,2026-01-01,5,1.3865779256794233
01022,Elciego,2026-01-01,0,0
03066,Elda,2026-01-01,74,1.3320372970443173
20031,Elduain,2026-01-01,0,0
20033,Elgeta,2026-01-01,1,0.88261253309797
20032,Elgoibar,2026-01-01,24,2.0497053548552397
31087,Elgorriaga,2026-01-01,1,4.761904761904763
46116,"Eliana, l'",2026-01-01,47,2.3556535685645548
10072,Eljas,2026-01-01,2,2.4213075060532687
48032,Elorrio,2026-01-01,14,1.9162332329592116
46117,Emperador,2026-01-01,1,1.4124293785310735
37120,Encina de San Silvestre,2026-01-01,0,0
37119,"Encina, La",2026-01-01,0,0
14024,Encinas Reales,2026-01-01,2,0.9025270758122744
37121,Encinas de Abajo,2026-01-01,2,3.252032520325203
47060,Encinas de Esgueva,2026-01-01,1,4.672897196261682
21031,Encinasola,2026-01-01,0,0
24067,Encinedo,2026-01-01,1,1.5723270440251573
46118,Enguera,2026-01-01,8,1.6306563391765185
04041,Enix,2026-01-01,1,1.6025641025641024
39028,Entrambasaguas,2026-01-01,7,1.2300123001230012
26059,Entrena,2026-01-01,6,3.621001810500905
48902,Erandio,2026-01-01,101,4.085595242910886
31090,Eratsun,2026-01-01,0,0
50100,Erla,2026-01-01,1,2.688172043010753
48034,Ermua,2026-01-01,19,1.2210796915167095
20067,Errenteria,2026-01-01,23,0.5846318090541673
48079,Errigoiti,2026-01-01,0,0
31092,Erro,2026-01-01,1,1.2285012285012284
45060,Erustes,2026-01-01,0,0
21032,Escacena del Campo,2026-01-01,1,0.43010752688172044
17062,"Escala, L'",2026-01-01,24,2.2554271215111363
39029,Escalante,2026-01-01,5,6.983240223463687
45061,Escalona,2026-01-01,2,0.5017561465127948
40073,Escalona del Prado,2026-01-01,0,0
45062,Escalonilla,2026-01-01,3,1.9442644199611148
40074,Escarabajosa de Cabezas,2026-01-01,1,3.676470588235294
23031,Escañuela,2026-01-01,0,0
19112,Escopete,2026-01-01,1,12.5
07019,Escorca,2026-01-01,32,160.80402010050253
28054,"Escorial, El",2026-01-01,33,1.9050917907862832
44097,Escorihuela,2026-01-01,0,0
44099,Escucha,2026-01-01,1,1.2547051442910915
10073,Escurial,2026-01-01,0,0
37125,Escurial de la Sierra,2026-01-01,0,0
32031,Esgos,2026-01-01,0,0
20034,Eskoriatza,2026-01-01,5,1.1839924224484963
31094,Eslava,2026-01-01,1,10.309278350515465
12057,Eslida,2026-01-01,2,2.4479804161566707
06046,Esparragalejo,2026-01-01,1,0.6640106241699867
06048,Esparragosa de Lares,2026-01-01,1,1.1918951132300357
06047,Esparragosa de la Serena,2026-01-01,1,1.0964912280701753
08076,Esparreguera,2026-01-01,63,2.782808427934096
41040,Espartinas,2026-01-01,44,2.6547604682032095
37127,Espeja,2026-01-01,0,0
42080,Espeja de San Marcelino,2026-01-01,0,0
14025,Espejo,2026-01-01,7,2.2026431718061676
23032,Espeluy,2026-01-01,1,1.6722408026755853
11017,Espera,2026-01-01,5,1.332267519317879
14026,Espiel,2026-01-01,3,1.2914334911752046
40076,"Espinar, El",2026-01-01,5,0.4803073967339097
17063,Espinelves,2026-01-01,0,0
34070,Espinosa de Cerrato,2026-01-01,0,0
19113,Espinosa de Henares,2026-01-01,1,1.4064697609001406
34071,Espinosa de Villagonzalo,2026-01-01,0,0
09124,Espinosa de los Monteros,2026-01-01,4,2.4615384615384617
45063,Espinoso del Rey,2026-01-01,1,2.3640661938534278
40077,Espirdo,2026-01-01,1,0.6165228113440198
08077,Esplugues de Llobregat,2026-01-01,76,1.5694696844539897
17064,Espolla,2026-01-01,1,2.506265664160401
07020,Esporles,2026-01-01,14,2.6310843826348433
25082,Espot,2026-01-01,1,2.6525198938992043
31096,Espronceda,2026-01-01,0,0
08078,"Espunyola, L'",2026-01-01,1,3.8461538461538463
08254,"Esquirol, L'",2026-01-01,4,1.7368649587494573
45064,Esquivias,2026-01-01,6,1.026694045174538
22102,Estada,2026-01-01,1,4.651162790697675
22103,Estadilla,2026-01-01,1,1.2345679012345678
08079,"Estany, L'",2026-01-01,1,2.557544757033248
07021,Estellencs,2026-01-01,0,0
41041,Estepa,2026-01-01,26,2.0905363029669535
29051,Estepona,2026-01-01,173,2.1735579762039374
44100,Estercuel,2026-01-01,0,0
46120,Estivella,2026-01-01,1,0.5824111822947001
26060,Estollo,2026-01-01,0,0
28055,Estremera,2026-01-01,3,2.04778156996587
31099,Etayo,2026-01-01,0,0
31082,Etxalar,2026-01-01,1,1.2453300124533002
31085,Etxauri,2026-01-01,2,2.967359050445104
48029,Etxebarri,2026-01-01,18,1.4956377233070213
48030,Etxebarria,2026-01-01,0,0
26061,Ezcaray,2026-01-01,0,0
20035,Ezkio-Itsaso,2026-01-01,1,1.644736842105263
50102,Fabara,2026-01-01,3,2.824858757062147
24070,Fabero,2026-01-01,2,0.5025125628140704
31104,Falces,2026-01-01,5,2.0981955518254303
43055,Falset,2026-01-01,6,2.074688796680498
22107,Fanlo,2026-01-01,0,0
12059,Fanzara,2026-01-01,0,0
49064,Fariza,2026-01-01,0,0
50104,Farlete,2026-01-01,1,2.6737967914438503
25089,Farrera,2026-01-01,1,8.333333333333334
38012,Fasnia,2026-01-01,2,0.6343165239454488
43056,"Fatarella, La",2026-01-01,2,2.378121284185493
46122,Faura,2026-01-01,7,1.8592297476759627
46123,Favara,2026-01-01,5,1.8076644974692697
50106,"Fayos, Los",2026-01-01,1,7.462686567164179
07022,Felanitx,2026-01-01,27,1.405152224824356
04043,Felix,2026-01-01,1,1.2953367875647668
15035,Fene,2026-01-01,16,1.2839030653185683
06049,Feria,2026-01-01,2,1.8975332068311195
49065,Fermoselle,2026-01-01,2,1.7699115044247788
18074,Ferreira,2026-01-01,0,0
07023,Ferreries,2026-01-01,1,0.19252984212552945
15036,Ferrol,2026-01-01,74,1.1401630124955704
43058,"Figuera, La",2026-01-01,1,8.620689655172413
17066,Figueres,2026-01-01,110,2.219711033981758
43059,Figuerola del Camp,2026-01-01,8,23.323615160349853
12060,Figueroles,2026-01-01,0,0
50107,Figueruelas,2026-01-01,3,2.290076335877863
04044,Fines,2026-01-01,2,0.8368200836820083
03069,Finestrat,2026-01-01,293,29.35871743486974
22109,Fiscal,2026-01-01,1,2.73972602739726
15037,Fisterra,2026-01-01,3,0.6396588486140725
31105,Fitero,2026-01-01,2,0.8453085376162299
04045,Fiñana,2026-01-01,0,0
43060,Flix,2026-01-01,5,1.4961101137043686
08082,Fogars de la Selva,2026-01-01,5,2.932551319648094
46126,Foios,2026-01-01,16,2.003255289846
24071,Folgoso de la Ribera,2026-01-01,1,1.02880658436214
08083,Folgueroles,2026-01-01,6,2.6525198938992043
47062,Fombellida,2026-01-01,1,5.88235294117647
47063,Fompedraza,2026-01-01,0,0
26062,Foncea,2026-01-01,2,23.25581395348837
25093,Fondarella,2026-01-01,0,0
18076,Fonelas,2026-01-01,1,1.0384215991692627
08084,Fonollosa,2026-01-01,7,4.4557606619987276
46127,"Font d'En Carròs, la",2026-01-01,12,2.9607698001480385
46128,"Font de la Figuera, la",2026-01-01,1,0.49285362247412523
19117,Fontanar,2026-01-01,1,0.3777861730260672
13041,Fontanarejo,2026-01-01,0,0
46124,Fontanars dels Alforins,2026-01-01,1,1.0695187165775402
17070,Fontanilles,2026-01-01,1,5.88235294117647
17071,Fontcoberta,2026-01-01,4,2.6990553306342777
31106,Fontellas,2026-01-01,1,0.9551098376313276
09127,Fontioso,2026-01-01,0,0
05074,Fontiveros,2026-01-01,1,1.3947001394700138
22110,Fonz,2026-01-01,2,2.257336343115124
26063,Fonzaleche,2026-01-01,0,0
25094,Foradada,2026-01-01,1,5.154639175257732
12061,Forcall,2026-01-01,0,0
37130,Forfoleda,2026-01-01,1,4.830917874396135
03070,Formentera del Segura,2026-01-01,13,2.672147995889003
44103,Formiche Alto,2026-01-01,1,6.329113924050633
07025,Fornalutx,2026-01-01,0,0
17073,Fornells de la Selva,2026-01-01,29,10.309278350515465
18077,Fornes,2026-01-01,3,5.671077504725898
46125,Fortaleny,2026-01-01,2,1.943634596695821
30020,Fortuna,2026-01-01,26,2.2485514139929084
48906,Forua,2026-01-01,1,1.0775862068965516
15038,Frades,2026-01-01,4,1.863932898415657
37131,Frades de la Sierra,2026-01-01,0,0
22112,Fraga,2026-01-01,39,2.5324675324675323
23033,Frailes,2026-01-01,5,3.201024327784891
33023,"Franco, El",2026-01-01,2,0.5347593582887701
50110,"Frasno, El",2026-01-01,0,0
06050,Fregenal de la Sierra,2026-01-01,6,1.2733446519524618
43062,Freginals,2026-01-01,0,0
18078,Freila,2026-01-01,0,0
16084,Fresneda de la Sierra,2026-01-01,0,0
44108,"Fresneda, La",2026-01-01,2,4.3478260869565215
28056,Fresnedillas de la Oliva,2026-01-01,3,1.5831134564643798
10075,Fresnedoso de Ibor,2026-01-01,0,0
09131,Fresnillo de las Dueñas,2026-01-01,2,2.849002849002849
40079,Fresno de Cantespino,2026-01-01,0,0
09133,Fresno de Rodilla,2026-01-01,0,0
28057,Fresno de Torote,2026-01-01,7,2.7365129007036746
40080,Fresno de la Fuente,2026-01-01,0,0
49075,Fresno de la Polvorosa,2026-01-01,0,0
24073,Fresno de la Vega,2026-01-01,1,2.053388090349076
47065,Fresno el Viejo,2026-01-01,0,0
05076,"Fresno, El",2026-01-01,0,0
49078,Friera de Valverde,2026-01-01,0,0
29053,Frigiliana,2026-01-01,8,2.3128071697022263
38013,Frontera,2026-01-01,5,1.0757314974182444
48035,Fruiz,2026-01-01,1,1.6920473773265652
40081,Frumales,2026-01-01,0,0
13042,Fuencaliente,2026-01-01,2,1.9880715705765406
50114,Fuendetodos,2026-01-01,0,0
29054,Fuengirola,2026-01-01,164,1.9326631863016603
28058,Fuenlabrada,2026-01-01,242,1.2749323021484191
13043,Fuenllana,2026-01-01,0,0
26064,Fuenmayor,2026-01-01,7,2.140672782874618
47066,Fuensaldaña,2026-01-01,35,16.32462686567164
45066,Fuensalida,2026-01-01,16,1.2636234402148159
02032,Fuensanta,2026-01-01,0,0
23034,Fuensanta de Martos,2026-01-01,3,0.9845749917952085
14901,Fuente Carreteros,2026-01-01,1,0.9319664492078285
49079,Fuente Encalada,2026-01-01,1,10.752688172043012
14029,Fuente Obejuna,2026-01-01,4,0.9261403102570039
14030,Fuente Palmera,2026-01-01,15,1.5102698348771646
18079,Fuente Vaqueros,2026-01-01,13,2.740303541315346
06052,Fuente de Cantos,2026-01-01,1,0.2181500872600349
16086,Fuente de Pedro Naharro,2026-01-01,4,3.0721966205837172
40082,Fuente de Santa Cruz,2026-01-01,0,0
06053,Fuente del Arco,2026-01-01,0,0
06054,Fuente del Maestre,2026-01-01,11,1.678620479169846
13044,Fuente el Fresno,2026-01-01,3,0.9970089730807576
28059,Fuente el Saz de Jarama,2026-01-01,19,2.5585779692970645
14028,Fuente la Lancha,2026-01-01,0,0
02034,Fuentealbilla,2026-01-01,5,2.780867630700779
09135,Fuentebureba,2026-01-01,0,0
37136,Fuenteguinaldo,2026-01-01,0,0
21033,Fuenteheridos,2026-01-01,1,1.2224938875305624
49080,Fuentelapeña,2026-01-01,1,1.7035775127768313
16087,Fuentelespino de Haro,2026-01-01,1,4.366812227074235
16088,Fuentelespino de Moya,2026-01-01,0,0
